,Median Income
16638,117604.0
16639,89215.0
16640,75893.0
16641,95250.0
16642,75928.0
16643,95114.0
16644,67857.0
16645,50815.0
16646,46923.0
16647,62426.0
16648,57240.0
16649,49605.0
16650,63380.0
16651,93750.0
16652,86354.0
16653,49271.0
16654,42367.0
16655,54067.0
16656,50446.0
16657,66250.0
16658,97321.0
16659,71389.0
16660,66989.0
16661,100571.0
16662,77188.0
16663,83750.0
16664,103224.0
16665,89961.0
16666,109853.0
16667,152891.0
16668,78098.0
16669,96944.0
16670,103000.0
16671,94271.0
16672,99113.0
16673,86653.0
16674,100938.0
16675,138321.0
16676,
16677,112143.0
16678,133854.0
16679,117778.0
16680,126250.0
16681,60658.0
16682,45787.0
16683,76731.0
16684,40417.0
16685,77534.0
16686,85602.0
16687,63214.0
16688,100347.0
16689,73889.0
16690,67434.0
16691,93125.0
16692,54798.0
16693,86250.0
16694,102284.0
16695,79306.0
16696,
16697,54551.0
16698,66453.0
16699,74545.0
16700,37917.0
16701,73900.0
16702,76150.0
16703,37500.0
16704,59886.0
16705,50156.0
16706,53015.0
16707,26479.0
16708,23163.0
16709,38661.0
16710,92500.0
16711,35208.0
16712,38750.0
16713,46141.0
16714,37431.0
16715,47107.0
16716,74074.0
16717,60000.0
16718,59286.0
16719,42260.0
16720,23958.0
16721,36495.0
16722,29736.0
16723,
16724,93053.0
16725,89145.0
16726,29769.0
16727,45000.0
16728,39073.0
16729,59107.0
16730,62063.0
16731,47056.0
16732,26875.0
16733,42039.0
16734,53947.0
16735,86473.0
16736,47128.0
16737,65114.0
16738,82351.0
16739,65833.0
16740,44444.0
16741,63934.0
16742,81364.0
16743,25536.0
16744,70897.0
16745,49539.0
16746,37375.0
16747,34394.0
16748,46875.0
16749,55889.0
16750,81094.0
16751,46076.0
16752,62255.0
16753,47917.0
16754,75351.0
16755,78477.0
16756,70673.0
16757,46424.0
16758,30321.0
16759,47750.0
16760,45393.0
16761,42007.0
16762,41708.0
16763,51538.0
16764,28750.0
16765,65331.0
16766,38700.0
16767,45658.0
16768,117538.0
16769,113889.0
16770,77826.0
16771,145833.0
16772,97679.0
16773,106959.0
16774,70688.0
16775,165568.0
16776,72253.0
16777,75156.0
16778,131346.0
16779,143906.0
16780,40625.0
16781,31071.0
16782,32184.0
16783,34350.0
16784,42609.0
16785,39083.0
16786,26475.0
16787,14479.0
16788,50701.0
16789,47250.0
16790,28657.0
16791,34091.0
16792,38110.0
16793,40038.0
16794,43611.0
16795,62188.0
16796,52928.0
16797,45179.0
16798,66625.0
16799,68295.0
16800,24743.0
16801,77813.0
16802,48561.0
16803,44487.0
16804,55156.0
16805,45455.0
16806,47031.0
16807,45917.0
16808,30250.0
16809,49493.0
16810,37827.0
16811,45662.0
16812,54833.0
16813,46089.0
16814,40009.0
16815,38600.0
16816,54688.0
16817,41799.0
16818,20345.0
16819,31154.0
16820,43929.0
16821,32552.0
16822,31500.0
16823,24167.0
16824,72455.0
16825,46439.0
16826,46538.0
16827,32778.0
16828,36611.0
16829,74779.0
16830,48906.0
16831,28750.0
16832,65987.0
16833,77656.0
16834,60845.0
16835,37500.0
16836,46048.0
16837,57558.0
16838,51371.0
16839,56000.0
16840,50750.0
16841,43877.0
16842,44028.0
16843,47917.0
16844,35417.0
16845,46406.0
16846,50455.0
16847,31711.0
16848,31250.0
16849,18843.0
16850,26737.0
16851,22845.0
16852,37500.0
16853,40735.0
16854,32803.0
16855,30444.0
16856,38043.0
16857,36484.0
16858,35606.0
16859,60370.0
16860,79703.0
16861,53750.0
16862,70677.0
16863,47298.0
16864,72870.0
16865,90109.0
16866,69625.0
16867,51581.0
16868,51929.0
16869,68750.0
16870,66172.0
16871,48214.0
16872,65573.0
16873,103715.0
16874,83889.0
16875,66823.0
16876,106274.0
16877,76884.0
16878,71651.0
16879,98894.0
16880,99507.0
16881,81923.0
16882,137659.0
16883,61071.0
16884,104872.0
16885,103993.0
16886,89583.0
16887,71250.0
16888,89286.0
16889,70000.0
16890,103125.0
16891,127344.0
16892,98102.0
16893,125667.0
16894,85972.0
16895,123984.0
16896,102656.0
16897,84432.0
16898,83583.0
16899,91389.0
16900,93974.0
16901,98188.0
16902,128860.0
16903,100517.0
16904,85385.0
16905,109083.0
16906,79605.0
16907,122875.0
16908,69097.0
16909,80110.0
16910,
16911,92063.0
16912,111047.0
16913,70000.0
16914,74348.0
16915,98250.0
16916,100703.0
16917,128125.0
16918,73438.0
16919,56773.0
16920,41915.0
16921,84570.0
16922,103000.0
16923,89792.0
16924,79015.0
16925,48271.0
16926,62353.0
16927,50417.0
16928,67232.0
16929,126026.0
16930,80192.0
16931,89375.0
16932,48263.0
16933,103264.0
16934,86797.0
16935,94338.0
16936,50573.0
16937,82721.0
16938,117788.0
16939,112550.0
16940,75583.0
16941,59234.0
16942,81188.0
16943,53417.0
16944,80804.0
16945,97188.0
16946,68836.0
16947,24543.0
16948,61411.0
16949,60694.0
16950,84091.0
16951,54844.0
16952,49000.0
16953,39167.0
16954,73125.0
16955,61775.0
16956,84150.0
16957,81944.0
16958,80851.0
16959,44518.0
16960,39850.0
16961,34205.0
16962,45375.0
16963,55000.0
16964,69674.0
16965,80938.0
16966,57450.0
16967,46765.0
16968,90163.0
16969,51530.0
16970,66505.0
16971,70245.0
16972,80849.0
16973,78063.0
16974,69138.0
16975,62917.0
16976,53750.0
16977,74500.0
16978,62991.0
16979,54297.0
16980,80707.0
16981,55035.0
16982,64167.0
16983,30523.0
16984,42214.0
16985,56675.0
16986,45890.0
16987,61786.0
16988,25625.0
16989,48750.0
16990,68229.0
16991,67778.0
16992,69219.0
16993,96705.0
16994,55833.0
16995,56291.0
16996,65982.0
16997,94155.0
16998,71786.0
16999,46766.0
17000,43843.0
17001,90556.0
17002,53657.0
17003,62875.0
17004,66339.0
17005,39924.0
17006,70750.0
17007,40542.0
17008,50833.0
17009,55815.0
17010,52150.0
17011,56875.0
17012,52253.0
17013,44279.0
17014,63698.0
17015,56296.0
17016,67566.0
17017,65391.0
17018,77344.0
17019,59167.0
17020,56488.0
17021,65833.0
17022,78984.0
17023,76302.0
17024,118854.0
17025,99821.0
17026,73594.0
17027,38536.0
17028,75515.0
17029,110556.0
17030,81406.0
17031,136477.0
17032,40100.0
17033,
17034,67273.0
17035,51000.0
17036,75921.0
17037,100556.0
17038,118984.0
17039,108258.0
17040,88333.0
17041,72454.0
17042,60658.0
17043,101125.0
17044,86106.0
17045,43036.0
17046,70625.0
17047,29957.0
17048,122708.0
17049,110357.0
17050,32115.0
17051,23340.0
17052,42917.0
17053,23790.0
17054,21979.0
17055,23835.0
17056,36540.0
17057,49659.0
17058,34526.0
17059,23958.0
17060,31140.0
17061,32146.0
17062,31274.0
17063,31383.0
17064,48173.0
17065,75388.0
17066,27375.0
17067,62833.0
17068,41339.0
17069,52697.0
17070,76111.0
17071,59469.0
17072,105128.0
17073,57935.0
17074,84132.0
17075,127700.0
17076,103631.0
17077,46094.0
17078,34311.0
17079,31318.0
17080,40481.0
17081,45750.0
17082,38077.0
17083,39957.0
17084,
17085,53516.0
17086,63083.0
17087,112109.0
17088,51979.0
17089,
17090,31316.0
17091,65682.0
17092,110303.0
17093,27641.0
17094,36133.0
17095,50897.0
17096,52292.0
17097,58508.0
17098,39144.0
17099,41616.0
17100,65335.0
17101,29841.0
17102,61775.0
17103,74881.0
17104,79063.0
17105,37426.0
17106,80039.0
17107,97955.0
17108,67344.0
17109,95417.0
17110,92292.0
17111,100952.0
17112,110093.0
17113,89968.0
17114,58289.0
17115,61845.0
17116,88702.0
17117,102179.0
17118,111528.0
17119,88750.0
17120,86797.0
17121,92500.0
17122,87344.0
17123,88080.0
17124,83750.0
17125,45521.0
17126,81250.0
17127,47964.0
17128,59156.0
17129,72375.0
17130,82425.0
17131,39459.0
17132,57138.0
17133,86765.0
17134,90541.0
17135,155288.0
17136,73861.0
17137,32774.0
17138,63516.0
17139,76506.0
17140,39556.0
17141,44917.0
17142,49435.0
17143,70526.0
17144,38110.0
17145,28906.0
17146,75357.0
17147,63564.0
17148,76607.0
17149,85625.0
17150,73158.0
17151,102857.0
17152,72117.0
17153,88750.0
17154,80000.0
17155,43472.0
17156,140815.0
17157,88333.0
17158,72050.0
17159,56505.0
17160,89327.0
17161,107778.0
17162,136298.0
17163,82743.0
17164,76500.0
17165,143000.0
17166,100357.0
17167,45410.0
17168,55000.0
17169,144188.0
17170,78304.0
17171,90921.0
17172,86136.0
17173,55163.0
17174,78548.0
17175,72589.0
17176,49256.0
17177,84779.0
17178,149500.0
17179,119561.0
17180,131389.0
17181,120625.0
17182,134844.0
17183,81958.0
17184,64423.0
17185,62672.0
17186,72775.0
17187,120321.0
17188,157151.0
17189,135313.0
17190,138480.0
17191,135815.0
17192,86250.0
17193,103450.0
17194,125833.0
17195,78281.0
17196,89583.0
17197,124477.0
17198,100963.0
17199,106838.0
17200,138750.0
17201,134489.0
17202,114783.0
17203,121111.0
17204,103594.0
17205,120000.0
17206,97273.0
17207,19405.0
17208,73750.0
17209,66111.0
17210,125547.0
17211,82102.0
17212,152048.0
17213,118359.0
17214,101944.0
17215,135962.0
17216,89225.0
17217,111458.0
17218,104500.0
17219,125078.0
17220,87356.0
17221,118790.0
17222,93056.0
17223,125288.0
17224,103750.0
17225,150429.0
17226,112188.0
17227,122361.0
17228,90345.0
17229,162321.0
17230,114329.0
17231,138487.0
17232,149716.0
17233,126050.0
17234,125893.0
17235,147875.0
17236,124000.0
17237,118412.0
17238,51643.0
17239,83875.0
17240,77868.0
17241,125787.0
17242,96650.0
17243,83269.0
17244,93711.0
17245,62697.0
17246,75507.0
17247,91231.0
17248,116500.0
17249,91359.0
17250,106882.0
17251,62721.0
17252,96250.0
17253,181389.0
17254,111786.0
17255,149464.0
17256,118295.0
17257,98182.0
17258,113472.0
17259,108036.0
17260,117589.0
17261,98892.0
17262,110687.0
17263,100842.0
17264,98594.0
17265,113879.0
17266,155069.0
17267,102292.0
17268,95486.0
17269,152250.0
17270,181000.0
17271,97500.0
17272,98971.0
17273,113816.0
17274,119205.0
17275,165600.0
17276,102941.0
17277,48347.0
17278,167222.0
17279,193917.0
17280,98417.0
17281,212589.0
17282,
17283,125595.0
17284,89034.0
17285,103125.0
17286,117396.0
17287,152765.0
17288,156563.0
17289,50714.0
17290,71552.0
17291,119712.0
17292,87083.0
17293,143182.0
17294,95000.0
17295,101302.0
17296,94306.0
17297,214123.0
17298,120236.0
17299,80399.0
17300,179038.0
17301,89632.0
17302,64432.0
17303,157857.0
17304,89951.0
17305,121103.0
17306,86574.0
17307,74375.0
17308,78929.0
17309,145385.0
17310,106528.0
17311,145500.0
17312,80547.0
17313,149583.0
17314,93375.0
17315,88315.0
17316,73750.0
17317,147222.0
17318,142827.0
17319,87109.0
17320,104318.0
17321,101023.0
17322,75147.0
17323,60758.0
17324,85089.0
17325,125156.0
17326,74815.0
17327,81635.0
17328,60885.0
17329,58750.0
17330,135357.0
17331,82778.0
17332,97200.0
17333,76607.0
17334,115000.0
17335,72957.0
17336,112847.0
17337,162778.0
17338,116389.0
17339,111667.0
17340,86771.0
17341,70298.0
17342,97132.0
17343,70855.0
17344,133571.0
17345,110385.0
17346,147596.0
17347,94234.0
17348,85972.0
17349,71080.0
17350,48281.0
17351,53077.0
17352,46270.0
17353,100000.0
17354,73194.0
17355,85417.0
17356,77188.0
17357,58227.0
17358,70741.0
17359,80649.0
17360,60368.0
17361,63321.0
17362,81855.0
17363,36771.0
17364,31750.0
17365,45545.0
17366,42578.0
17367,42000.0
17368,81111.0
17369,56838.0
17370,96786.0
17371,43103.0
17372,60192.0
17373,34519.0
17374,43250.0
17375,73194.0
17376,60417.0
17377,57056.0
17378,113472.0
17379,69028.0
17380,62716.0
17381,32625.0
17382,71848.0
17383,26250.0
17384,51438.0
17385,54306.0
17386,68000.0
17387,66979.0
17388,68162.0
17389,37218.0
17390,59375.0
17391,80972.0
17392,43529.0
17393,35893.0
17394,46429.0
17395,38625.0
17396,81612.0
17397,58484.0
17398,101647.0
17399,47326.0
17400,124728.0
17401,100714.0
17402,101250.0
17403,76480.0
17404,82390.0
17405,43438.0
17406,73099.0
17407,45727.0
17408,53269.0
17409,56053.0
17410,72121.0
17411,37237.0
17412,50417.0
17413,64844.0
17414,90786.0
17415,43984.0
17416,21850.0
17417,48347.0
17418,
17419,85980.0
17420,79028.0
17421,97564.0
17422,52500.0
17423,45227.0
17424,90588.0
17425,56912.0
17426,55565.0
17427,45909.0
17428,100313.0
17429,94438.0
17430,59949.0
17431,87083.0
17432,75903.0
17433,56757.0
17434,60921.0
17435,39018.0
17436,50509.0
17437,41486.0
17438,41371.0
17439,64028.0
17440,98889.0
17441,97188.0
17442,78633.0
17443,120250.0
17444,56264.0
17445,61481.0
17446,55820.0
17447,61250.0
17448,82500.0
17449,87250.0
17450,40268.0
17451,33018.0
17452,32500.0
17453,41753.0
17454,30625.0
17455,58359.0
17456,51932.0
17457,38750.0
17458,43409.0
17459,60368.0
17460,36050.0
17461,40556.0
17462,100192.0
17463,92599.0
17464,65179.0
17465,77375.0
17466,77321.0
17467,40000.0
17468,
17469,66750.0
17470,78500.0
17471,
17472,
17473,106827.0
17474,149688.0
17475,83696.0
17476,81397.0
17477,88026.0
17478,77734.0
17479,69448.0
17480,60135.0
17481,57143.0
17482,75625.0
17483,64766.0
17484,53966.0
17485,49080.0
17486,34758.0
17487,34167.0
17488,45061.0
17489,71172.0
17490,46642.0
17491,75417.0
17492,51273.0
17493,35430.0
17494,29939.0
17495,67656.0
17496,79531.0
17497,75530.0
17498,102740.0
17499,84074.0
17500,71667.0
17501,64525.0
17502,47388.0
17503,52788.0
17504,86544.0
17505,52031.0
17506,82607.0
17507,70787.0
17508,44647.0
17509,90208.0
17510,61648.0
17511,69773.0
17512,71250.0
17513,63155.0
17514,53918.0
17515,82361.0
17516,57533.0
17517,58808.0
17518,41116.0
17519,36484.0
17520,39412.0
17521,39196.0
17522,31736.0
17523,48194.0
17524,36200.0
17525,51389.0
17526,45917.0
17527,71335.0
17528,57512.0
17529,100455.0
17530,72045.0
17531,82000.0
17532,28990.0
17533,60179.0
17534,43021.0
17535,39540.0
17536,62109.0
17537,51023.0
17538,80089.0
17539,74306.0
17540,63750.0
17541,114375.0
17542,74063.0
17543,89107.0
17544,115787.0
17545,101750.0
17546,37981.0
17547,58348.0
17548,48472.0
17549,50439.0
17550,33777.0
17551,120057.0
17552,125572.0
17553,69766.0
17554,61036.0
17555,59456.0
17556,101310.0
17557,95179.0
17558,52125.0
17559,65781.0
17560,45750.0
17561,83716.0
17562,75761.0
17563,76695.0
17564,70526.0
17565,60341.0
17566,76902.0
17567,57741.0
17568,
17569,109813.0
17570,110900.0
17571,84533.0
17572,110577.0
17573,100165.0
17574,93430.0
17575,139853.0
17576,80868.0
17577,123667.0
17578,132411.0
17579,118685.0
17580,164605.0
17581,102056.0
17582,111098.0
17583,31357.0
17584,63458.0
17585,
17586,57746.0
17587,28873.0
17588,63214.0
17589,53372.0
17590,36343.0
17591,24629.0
17592,80240.0
17593,101216.0
17594,82059.0
17595,49946.0
17596,46793.0
17597,79191.0
17598,80813.0
17599,113875.0
17600,54216.0
17601,75000.0
17602,54955.0
17603,46646.0
17604,60238.0
17605,76094.0
17606,57566.0
17607,65875.0
17608,51696.0
17609,34545.0
17610,81250.0
17611,63286.0
17612,121545.0
17613,75033.0
17614,55102.0
17615,38500.0
17616,33889.0
17617,26270.0
17618,38835.0
17619,51699.0
17620,102625.0
17621,84015.0
17622,92355.0
17623,73977.0
17624,82708.0
17625,57963.0
17626,58636.0
17627,67216.0
17628,77879.0
17629,58750.0
17630,40955.0
17631,34615.0
17632,33819.0
17633,67228.0
17634,65833.0
17635,79464.0
17636,63750.0
17637,97656.0
17638,29344.0
17639,34821.0
17640,35388.0
17641,71914.0
17642,51942.0
17643,31771.0
17644,33429.0
17645,40643.0
17646,61136.0
17647,34231.0
17648,35357.0
17649,48250.0
17650,54750.0
17651,36295.0
17652,69911.0
17653,39490.0
17654,32473.0
17655,44103.0
17656,27375.0
17657,31094.0
17658,36806.0
17659,27019.0
17660,30875.0
17661,29950.0
17662,60758.0
17663,102366.0
17664,63526.0
17665,81563.0
17666,81316.0
17667,50815.0
17668,61732.0
17669,55000.0
17670,102619.0
17671,88412.0
17672,35417.0
17673,48438.0
17674,91625.0
17675,25993.0
17676,28173.0
17677,32011.0
17678,71375.0
17679,70565.0
17680,127109.0
17681,98704.0
17682,77550.0
17683,83512.0
17684,57150.0
17685,84667.0
17686,98889.0
17687,131833.0
17688,107625.0
17689,65625.0
17690,43967.0
17691,34922.0
17692,46900.0
17693,63702.0
17694,38510.0
17695,45469.0
17696,48056.0
17697,45066.0
17698,66319.0
17699,49519.0
17700,85036.0
17701,95893.0
17702,112234.0
17703,94107.0
17704,137946.0
17705,42734.0
17706,44940.0
17707,89695.0
17708,83986.0
17709,124821.0
17710,43889.0
17711,103523.0
17712,78462.0
17713,109698.0
17714,76005.0
17715,133929.0
17716,81339.0
17717,55023.0
17718,68344.0
17719,49844.0
17720,51742.0
17721,62122.0
17722,91771.0
17723,66186.0
17724,79000.0
17725,60942.0
17726,115438.0
17727,107321.0
17728,114609.0
17729,97073.0
17730,101875.0
17731,101422.0
17732,73365.0
17733,92946.0
17734,49375.0
17735,43750.0
17736,38634.0
17737,43914.0
17738,58173.0
17739,59083.0
17740,27500.0
17741,54032.0
17742,22109.0
17743,43656.0
17744,50530.0
17745,31771.0
17746,50813.0
17747,25259.0
17748,76842.0
17749,76343.0
17750,98793.0
17751,125662.0
17752,121964.0
17753,77667.0
17754,46056.0
17755,46875.0
17756,94327.0
17757,87609.0
17758,80819.0
17759,80625.0
17760,143393.0
17761,91480.0
17762,124500.0
17763,114881.0
17764,58468.0
17765,51494.0
17766,62708.0
17767,145877.0
17768,199107.0
17769,250001.0
17770,62356.0
17771,79464.0
17772,98750.0
17773,155417.0
17774,27457.0
17775,54417.0
17776,54600.0
17777,42500.0
17778,89700.0
17779,91500.0
17780,110893.0
17781,57027.0
17782,60804.0
17783,126250.0
17784,111250.0
17785,107000.0
17786,102321.0
17787,74615.0
17788,126375.0
17789,
17790,104271.0
17791,104833.0
17792,101811.0
17793,140875.0
17794,115625.0
17795,85023.0
17796,33015.0
17797,27045.0
17798,125982.0
17799,
17800,21925.0
17801,13989.0
17802,113750.0
17803,80802.0
17804,95956.0
17805,115898.0
17806,151250.0
17807,105375.0
17808,
17809,133083.0
17810,102019.0
17811,92000.0
17812,87500.0
17813,
17814,71607.0
17815,140313.0
17816,91402.0
17817,35451.0
17818,21146.0
17819,59643.0
17820,48454.0
17821,20800.0
17822,71711.0
17823,75536.0
17824,73601.0
17825,78929.0
17826,36778.0
17827,37836.0
17828,52383.0
17829,66250.0
17830,61167.0
17831,31594.0
17832,31202.0
17833,12362.0
17834,20924.0
17835,63290.0
17836,28250.0
17837,18884.0
17838,19008.0
17839,40438.0
17840,105287.0
17841,20370.0
17842,19874.0
17843,14470.0
17844,11601.0
17845,12486.0
17846,125139.0
17847,137163.0
17848,104643.0
17849,133173.0
17850,108780.0
17851,106771.0
17852,187652.0
17853,168293.0
17854,119297.0
17855,72143.0
17856,125288.0
17857,159904.0
17858,113203.0
17859,125888.0
17860,113042.0
17861,141842.0
17862,140625.0
17863,170104.0
17864,150451.0
17865,124361.0
17866,123167.0
17867,90647.0
17868,151912.0
17869,125288.0
17870,250001.0
17871,188056.0
17872,236389.0
17873,150972.0
17874,77375.0
17875,204141.0
17876,121111.0
17877,170089.0
17878,111429.0
17879,163403.0
17880,122375.0
17881,108553.0
17882,80755.0
17883,103661.0
17884,67392.0
17885,84022.0
17886,148382.0
17887,117857.0
17888,103750.0
17889,153764.0
17890,110469.0
17891,93893.0
17892,125500.0
17893,118274.0
17894,63349.0
17895,55156.0
17896,
17897,110441.0
17898,88505.0
17899,51563.0
17900,102109.0
17901,100462.0
17902,120556.0
17903,85625.0
17904,48542.0
17905,83906.0
17906,46250.0
17907,127155.0
17908,76944.0
17909,51341.0
17910,53333.0
17911,62719.0
17912,51726.0
17913,
17914,14700.0
17915,23854.0
17916,76667.0
17917,78125.0
17918,125263.0
17919,19745.0
17920,116780.0
17921,136250.0
17922,109306.0
17923,106250.0
17924,102866.0
17925,111985.0
17926,156513.0
17927,76615.0
17928,105703.0
17929,109770.0
17930,131691.0
17931,129042.0
17932,152143.0
17933,
17934,154831.0
17935,125547.0
17936,107900.0
17937,60729.0
17938,80057.0
17939,86471.0
17940,84250.0
17941,70476.0
17942,96836.0
17943,129375.0
17944,151761.0
17945,135495.0
17946,143882.0
17947,126641.0
17948,119219.0
17949,152069.0
17950,111176.0
17951,208906.0
17952,137614.0
17953,12164.0
17954,81840.0
17955,19265.0
17956,20104.0
17957,102188.0
17958,82625.0
17959,11645.0
17960,49255.0
17961,69208.0
17962,70647.0
17963,49271.0
17964,150500.0
17965,171154.0
17966,113992.0
17967,65457.0
17968,
17969,20185.0
17970,100714.0
17971,
17972,47076.0
17973,121786.0
17974,115246.0
17975,99375.0
17976,143750.0
17977,101806.0
17978,200556.0
17979,82722.0
17980,109297.0
17981,124135.0
17982,110100.0
17983,156389.0
17984,108304.0
17985,119781.0
17986,227986.0
17987,127206.0
17988,173617.0
17989,123618.0
17990,180583.0
17991,
17992,106172.0
17993,63152.0
17994,
17995,48333.0
17996,54464.0
17997,122639.0
17998,81875.0
17999,
18000,103826.0
18001,96389.0
18002,93304.0
18003,166726.0
18004,163365.0
18005,105833.0
18006,100938.0
18007,125500.0
18008,166250.0
18009,146625.0
18010,138846.0
18011,175179.0
18012,136250.0
18013,128472.0
18014,184483.0
18015,117235.0
18016,
18017,113243.0
18018,124444.0
18019,106037.0
18020,174100.0
18021,112614.0
18022,86563.0
18023,136438.0
18024,101607.0
18025,115417.0
18026,151250.0
18027,103466.0
18028,124479.0
18029,221563.0
18030,199833.0
18031,166354.0
18032,165114.0
18033,132232.0
18034,165363.0
18035,129875.0
18036,106518.0
18037,122500.0
18038,57689.0
18039,61250.0
18040,67589.0
18041,116643.0
18042,102569.0
18043,137569.0
18044,71385.0
18045,54615.0
18046,136429.0
18047,89167.0
18048,75871.0
18049,111429.0
18050,80833.0
18051,48952.0
18052,66176.0
18053,82228.0
18054,75380.0
18055,77379.0
18056,40921.0
18057,29261.0
18058,34250.0
18059,21789.0
18060,42845.0
18061,76595.0
18062,47593.0
18063,54566.0
18064,59000.0
18065,31964.0
18066,91912.0
18067,105125.0
18068,106691.0
18069,131477.0
18070,130167.0
18071,80303.0
18072,133365.0
18073,144464.0
18074,176429.0
